YOB,NKID,DEP,PHON,SINC,AES,DAINC,RES,DHVAL,DMORT,DOUTM,DOUTL,DOUTHP,DOUTCC,BAD
31.0,0.0,0.0,1,0.0,V,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,1.0
39.0,0.0,0.0,1,0.0,V,23232.0,U,0.0,0.0,412.0,0.0,0.0,0.0,0.0
47.0,2.0,0.0,0,3000.0,P,42000.0,O,14464.0,26000.0,244.0,0.0,200.0,0.0,0.0
64.0,0.0,0.0,0,0.0,P,21000.0,F,0.0,0.0,424.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,1,0.0,R,0.0,U,0.0,0.0,68.0,0.0,0.0,0.0,0.0
41.0,5.0,0.0,1,0.0,N,60000.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,2.0,0.0,1,11070.0,P,36000.0,O,35392.0,28928.0,1576.0,0.0,0.0,1600.0,0.0
30.0,0.0,0.0,1,0.0,P,13800.0,O,17856.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,2.0,0.0,1,0.0,W,0.0,U,0.0,0.0,0.0,0.0,0.0,0.0,1.0
58.0,0.0,0.0,1,0.0,V,25800.0,F,0.0,0.0,0.0,0.0,1196.0,0.0,0.0
59.0,0.0,0.0,1,17000.0,V,21000.0,O,28928.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,0.0,0.0,1,0.0,P,28575.0,O,48464.0,0.0,800.0,0.0,0.0,200.0,0.0
59.0,0.0,0.0,1,0.0,P,25350.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
41.0,2.0,0.0,1,20000.0,V,18000.0,O,63392.0,62000.0,440.0,620.0,0.0,0.0,0.0
39.0,1.0,0.0,1,2000.0,P,54000.0,O,37856.0,40000.0,480.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,0,0.0,R,8742.0,U,0.0,0.0,380.0,0.0,0.0,120.0,0.0
57.0,2.0,0.0,1,23000.0,W,0.0,O,3392.0,28928.0,0.0,0.0,0.0,0.0,0.0
43.0,1.0,1.0,1,0.0,V,51000.0,O,23392.0,4.0,0.0,440.0,120.0,0.0,0.0
50.0,2.0,0.0,1,0.0,E,36000.0,O,48928.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,1,0.0,R,18000.0,U,0.0,0.0,248.0,0.0,0.0,0.0,0.0
67.0,0.0,0.0,1,0.0,P,12516.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0,0.0,P,13500.0,O,38464.0,4.0,0.0,0.0,0.0,0.0,1.0
62.0,1.0,0.0,1,0.0,V,36600.0,U,28928.0,0.0,0.0,428.0,80.0,80.0,0.0
42.0,2.0,0.0,1,0.0,E,0.0,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,0,0.0,T,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
31.0,0.0,0.0,1,2704.0,P,18204.0,U,0.0,0.0,424.0,0.0,408.0,0.0,1.0
48.0,0.0,0.0,1,0.0,P,35271.0,O,54464.0,52000.0,380.0,0.0,0.0,0.0,1.0
51.0,0.0,0.0,1,0.0,M,45000.0,O,51392.0,28928.0,1888.0,0.0,0.0,0.0,0.0
60.0,2.0,0.0,1,4500.0,W,0.0,O,8928.0,59200.0,600.0,80.0,0.0,0.0,0.0
26.0,2.0,0.0,1,10000.0,W,0.0,O,21856.0,4.0,0.0,0.0,0.0,0.0,1.0
33.0,0.0,0.0,1,0.0,P,15990.0,U,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.0,0.0,1,0.0,R,13140.0,O,28928.0,0.0,0.0,0.0,0.0,0.0,1.0
68.0,0.0,0.0,0,6000.0,V,18000.0,F,0.0,0.0,600.0,0.0,160.0,0.0,1.0
69.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,1,0.0,P,11232.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99.0,0.0,0.0,0,0.0,Z,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64.0,0.0,0.0,1,0.0,T,0.0,F,0.0,0.0,1000.0,0.0,0.0,0.0,1.0
34.0,2.0,0.0,1,0.0,E,11520.0,O,14464.0,4.0,0.0,0.0,0.0,0.0,1.0
40.0,0.0,0.0,1,1800.0,P,30000.0,O,26464.0,0.0,368.0,0.0,0.0,0.0,1.0
44.0,2.0,0.0,1,0.0,E,15000.0,O,35392.0,4.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,1,0.0,P,26406.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
34.0,0.0,0.0,1,0.0,Z,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,0.0,0.0,0,6000.0,N,18000.0,O,48928.0,4.0,0.0,0.0,0.0,0.0,0.0
58.0,2.0,0.0,1,6000.0,E,18000.0,O,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68.0,0.0,0.0,1,0.0,P,15000.0,P,0.0,0.0,0.0,640.0,0.0,0.0,0.0
68.0,0.0,0.0,1,0.0,T,0.0,F,0.0,0.0,120.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,1,0.0,N,0.0,U,0.0,0.0,1400.0,0.0,0.0,0.0,0.0
24.0,0.0,0.0,1,0.0,R,60000.0,N,32320.0,4.0,0.0,0.0,0.0,0.0,1.0
30.0,0.0,0.0,1,3776.0,V,30000.0,O,60000.0,27720.0,372.0,0.0,0.0,0.0,0.0
12.0,0.0,0.0,1,0.0,R,0.0,O,14464.0,4.0,0.0,0.0,0.0,0.0,1.0
21.0,0.0,0.0,1,0.0,E,54000.0,O,43392.0,4.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62.0,0.0,0.0,1,0.0,P,12000.0,P,0.0,0.0,0.0,48.0,60.0,0.0,0.0
68.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46.0,0.0,0.0,1,7000.0,E,15000.0,O,8928.0,30464.0,672.0,0.0,0.0,40.0,0.0
46.0,3.0,0.0,1,1900.0,V,34500.0,U,0.0,0.0,0.0,744.0,0.0,120.0,1.0
14.0,0.0,0.0,1,0.0,R,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,1,5045.0,E,0.0,U,0.0,0.0,440.0,436.0,0.0,0.0,0.0
40.0,3.0,0.0,1,7500.0,V,37500.0,O,3392.0,34464.0,0.0,0.0,0.0,0.0,1.0
9.0,0.0,0.0,0,0.0,R,0.0,O,43392.0,4.0,0.0,0.0,0.0,0.0,1.0
52.0,2.0,0.0,1,2500.0,P,22500.0,O,928.0,6464.0,536.0,160.0,0.0,0.0,0.0
61.0,0.0,0.0,1,8000.0,P,12600.0,U,0.0,0.0,420.0,104.0,0.0,100.0,0.0
54.0,0.0,0.0,1,0.0,P,23100.0,O,12928.0,0.0,0.0,0.0,0.0,120.0,1.0
54.0,1.0,0.0,1,2500.0,P,30000.0,O,22464.0,18464.0,420.0,0.0,60.0,0.0,0.0
43.0,0.0,0.0,1,4500.0,P,33000.0,O,48928.0,30464.0,660.0,0.0,0.0,200.0,0.0
64.0,0.0,0.0,1,0.0,V,24327.0,P,0.0,0.0,320.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,1,0.0,U,0.0,P,46784.0,0.0,0.0,224.0,0.0,80.0,1.0
62.0,0.0,0.0,1,0.0,P,24600.0,P,0.0,0.0,0.0,264.0,0.0,60.0,0.0
69.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,2.0,0.0,1,0.0,P,0.0,N,0.0,0.0,480.0,0.0,0.0,0.0,1.0
52.0,2.0,0.0,1,1955.0,P,33000.0,O,8928.0,22464.0,580.0,316.0,40.0,48.0,0.0
99.0,0.0,0.0,1,0.0,R,0.0,U,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,0.0,0.0,1,0.0,P,48000.0,O,28928.0,34464.0,800.0,0.0,0.0,0.0,0.0
58.0,2.0,0.0,1,9425.0,P,29934.0,O,28928.0,54464.0,968.0,484.0,684.0,0.0,0.0
37.0,0.0,0.0,1,0.0,E,51000.0,O,54464.0,48000.0,584.0,0.0,400.0,0.0,0.0
67.0,0.0,0.0,1,0.0,T,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0
39.0,3.0,0.0,1,0.0,V,43500.0,O,28928.0,8000.0,400.0,240.0,0.0,0.0,1.0
26.0,0.0,0.0,1,2700.0,R,60150.0,O,48928.0,4.0,0.0,0.0,0.0,0.0,0.0
57.0,0.0,0.0,1,0.0,P,52353.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,0,0.0,P,13416.0,P,0.0,0.0,0.0,0.0,0.0,0.0,1.0
60.0,0.0,0.0,0,0.0,P,42825.0,F,0.0,0.0,800.0,0.0,0.0,0.0,0.0
49.0,1.0,1.0,1,0.0,W,0.0,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,1,0.0,E,9464.0,O,36928.0,14464.0,640.0,0.0,0.0,800.0,0.0
46.0,1.0,0.0,1,0.0,P,18928.0,O,44640.0,50464.0,800.0,0.0,0.0,1000.0,0.0
66.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,1.0
68.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,0.0,0.0,0.0,40.0,0.0
39.0,0.0,0.0,1,15900.0,V,16500.0,O,23392.0,48000.0,624.0,880.0,0.0,0.0,1.0
29.0,0.0,0.0,1,1700.0,E,30000.0,O,54464.0,56000.0,432.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,1.0
49.0,2.0,0.0,1,5000.0,P,43500.0,O,30464.0,40000.0,300.0,0.0,0.0,220.0,0.0
43.0,0.0,0.0,0,0.0,E,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,3.0,0.0,0,0.0,P,25641.0,N,0.0,0.0,88.0,0.0,0.0,0.0,1.0
22.0,0.0,0.0,1,0.0,R,17100.0,O,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41.0,0.0,2.0,1,0.0,V,33000.0,O,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61.0,1.0,0.0,1,6500.0,V,37200.0,O,37856.0,56928.0,1760.0,512.0,0.0,0.0,0.0
50.0,2.0,0.0,1,2000.0,V,48000.0,O,43392.0,28928.0,1400.0,800.0,0.0,120.0,1.0
66.0,0.0,0.0,1,0.0,P,13260.0,P,0.0,0.0,240.0,0.0,0.0,120.0,0.0
59.0,3.0,0.0,1,0.0,P,24000.0,U,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,0.0,0.0,1,0.0,V,42300.0,O,57856.0,54464.0,872.0,512.0,0.0,0.0,0.0
52.0,2.0,0.0,1,0.0,P,51690.0,O,34464.0,43600.0,296.0,1480.0,0.0,60.0,0.0
39.0,1.0,0.0,1,50000.0,W,24464.0,O,23744.0,16800.0,0.0,0.0,0.0,1200.0,0.0
69.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,400.0,0.0,0.0,0.0,1.0
69.0,0.0,0.0,1,0.0,T,6570.0,P,0.0,0.0,308.0,0.0,0.0,0.0,0.0
60.0,1.0,0.0,1,0.0,P,30900.0,O,50464.0,31164.0,760.0,0.0,0.0,0.0,0.0
58.0,0.0,0.0,1,0.0,P,45000.0,O,37856.0,14464.0,700.0,0.0,0.0,0.0,0.0
62.0,1.0,0.0,1,1479.0,P,23400.0,U,0.0,0.0,452.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,1,0.0,V,18900.0,O,22464.0,48000.0,440.0,324.0,0.0,0.0,0.0
67.0,0.0,0.0,1,0.0,M,16929.0,P,36928.0,52000.0,0.0,0.0,0.0,0.0,0.0
52.0,1.0,0.0,1,0.0,P,9464.0,O,43392.0,28928.0,1600.0,0.0,0.0,0.0,0.0
58.0,2.0,0.0,1,0.0,E,18000.0,P,0.0,0.0,0.0,0.0,0.0,0.0,1.0
30.0,0.0,0.0,1,4670.0,P,27000.0,O,0.0,0.0,0.0,0.0,368.0,0.0,0.0
69.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,1,10800.0,V,14832.0,O,46464.0,14464.0,648.0,156.0,360.0,0.0,0.0
57.0,0.0,0.0,1,0.0,P,18928.0,O,15712.0,23392.0,1680.0,0.0,0.0,120.0,0.0
46.0,0.0,0.0,1,0.0,P,30000.0,O,23392.0,60000.0,720.0,0.0,0.0,0.0,1.0
60.0,0.0,0.0,1,0.0,P,27000.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,0.0,0.0,1,0.0,P,0.0,U,0.0,0.0,480.0,560.0,0.0,0.0,0.0
63.0,0.0,0.0,1,0.0,V,19425.0,F,0.0,0.0,280.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,0,0.0,T,0.0,F,0.0,0.0,520.0,0.0,0.0,0.0,1.0
20.0,0.0,0.0,1,0.0,P,18978.0,U,0.0,0.0,120.0,108.0,0.0,200.0,0.0
57.0,2.0,0.0,1,0.0,P,16848.0,P,0.0,0.0,400.0,0.0,0.0,0.0,0.0
67.0,0.0,0.0,1,0.0,T,6300.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,0.0,0.0,0,0.0,M,24000.0,N,0.0,0.0,0.0,332.0,0.0,0.0,0.0
26.0,1.0,0.0,1,0.0,R,30000.0,O,8928.0,0.0,0.0,0.0,0.0,0.0,0.0
64.0,0.0,0.0,1,0.0,V,22500.0,P,0.0,0.0,200.0,0.0,0.0,0.0,0.0
67.0,0.0,0.0,1,0.0,P,19500.0,P,0.0,0.0,0.0,0.0,384.0,0.0,0.0
53.0,0.0,0.0,1,0.0,E,17400.0,F,0.0,0.0,320.0,0.0,0.0,0.0,0.0
65.0,0.0,0.0,1,0.0,T,6309.0,F,0.0,0.0,400.0,0.0,0.0,0.0,0.0
68.0,1.0,0.0,1,0.0,T,0.0,P,0.0,0.0,164.0,0.0,0.0,0.0,0.0
67.0,0.0,0.0,1,0.0,P,14892.0,P,0.0,0.0,0.0,0.0,0.0,0.0,1.0
57.0,0.0,0.0,1,0.0,P,30000.0,O,30464.0,18464.0,632.0,120.0,0.0,0.0,0.0
59.0,0.0,0.0,1,0.0,V,35400.0,O,26464.0,60000.0,520.0,468.0,0.0,0.0,0.0
46.0,4.0,0.0,1,5600.0,P,42000.0,O,28928.0,56000.0,440.0,0.0,0.0,0.0,0.0
30.0,2.0,0.0,1,0.0,R,9464.0,O,13568.0,61248.0,0.0,5200.0,0.0,0.0,0.0
49.0,2.0,0.0,1,0.0,W,0.0,O,6784.0,20000.0,0.0,164.0,0.0,0.0,0.0
69.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,340.0,0.0,0.0,0.0,1.0
69.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,720.0,0.0,0.0,0.0,1.0
34.0,1.0,0.0,1,36000.0,W,0.0,O,48320.0,28928.0,1600.0,0.0,0.0,80.0,0.0
58.0,0.0,0.0,1,0.0,P,10500.0,O,42464.0,6464.0,672.0,40.0,0.0,0.0,0.0
53.0,3.0,0.0,1,0.0,V,28206.0,O,36928.0,34464.0,780.0,0.0,0.0,0.0,0.0
52.0,2.0,0.0,1,0.0,P,33000.0,U,0.0,0.0,476.0,240.0,0.0,0.0,1.0
49.0,3.0,0.0,1,2400.0,P,21600.0,U,0.0,0.0,448.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,280.0,0.0,0.0,0.0,1.0
53.0,0.0,0.0,0,0.0,P,45000.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0
13.0,0.0,2.0,1,5200.0,R,33000.0,O,54464.0,4.0,0.0,0.0,0.0,80.0,1.0
50.0,2.0,0.0,1,34000.0,V,54000.0,O,64640.0,23392.0,1800.0,800.0,0.0,2800.0,0.0
68.0,0.0,0.0,0,0.0,B,17247.0,U,0.0,0.0,332.0,224.0,0.0,0.0,0.0
55.0,0.0,0.0,0,0.0,P,12168.0,P,0.0,0.0,0.0,0.0,0.0,68.0,1.0
69.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,1.0
52.0,1.0,0.0,1,0.0,P,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
41.0,0.0,0.0,1,0.0,E,42000.0,O,16960.0,3392.0,0.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,1,0.0,E,21000.0,O,6464.0,50800.0,340.0,0.0,0.0,0.0,0.0
40.0,0.0,0.0,1,10000.0,V,30000.0,O,60928.0,56000.0,412.0,0.0,0.0,400.0,0.0
65.0,0.0,0.0,1,10000.0,V,19500.0,O,34464.0,20464.0,640.0,0.0,640.0,180.0,0.0
19.0,0.0,0.0,1,0.0,R,0.0,U,0.0,0.0,0.0,0.0,0.0,0.0,1.0
66.0,0.0,0.0,1,0.0,T,5400.0,P,0.0,0.0,0.0,0.0,0.0,32.0,1.0
58.0,0.0,0.0,1,0.0,T,0.0,F,0.0,0.0,1200.0,0.0,0.0,0.0,1.0
67.0,0.0,0.0,1,0.0,T,5745.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,0.0,1,0.0,E,48000.0,O,46464.0,14464.0,760.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,1,0.0,R,13014.0,O,18464.0,3000.0,100.0,0.0,0.0,0.0,0.0
50.0,2.0,0.0,1,2500.0,P,42000.0,O,36928.0,34464.0,880.0,208.0,0.0,28.0,0.0
65.0,0.0,0.0,1,4283.0,V,16092.0,U,0.0,0.0,416.0,0.0,40.0,0.0,0.0
56.0,1.0,0.0,1,0.0,B,52500.0,O,28928.0,26464.0,1120.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,1,0.0,P,15000.0,F,48928.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,340.0,0.0,0.0,0.0,0.0
53.0,4.0,1.0,1,2080.0,E,18000.0,U,0.0,0.0,320.0,0.0,0.0,0.0,0.0
44.0,2.0,0.0,1,5000.0,M,60000.0,O,27392.0,46464.0,1400.0,0.0,0.0,0.0,1.0
51.0,2.0,0.0,1,0.0,P,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,1.0
61.0,2.0,0.0,1,0.0,W,0.0,O,0.0,0.0,0.0,0.0,0.0,0.0,1.0
40.0,0.0,0.0,0,0.0,U,0.0,O,28928.0,4.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.0,2.0,0.0,1,0.0,R,0.0,U,0.0,0.0,0.0,0.0,0.0,0.0,1.0
64.0,0.0,0.0,1,0.0,P,28500.0,P,0.0,0.0,400.0,0.0,0.0,0.0,0.0
26.0,0.0,0.0,1,2640.0,R,14400.0,O,0.0,0.0,0.0,0.0,0.0,0.0,1.0
63.0,0.0,0.0,1,0.0,P,12366.0,P,20928.0,16000.0,160.0,0.0,0.0,0.0,0.0
52.0,4.0,0.0,1,0.0,P,24464.0,O,17856.0,7392.0,2076.0,500.0,0.0,0.0,1.0
69.0,0.0,0.0,0,0.0,P,10140.0,P,0.0,0.0,160.0,0.0,0.0,0.0,0.0
65.0,0.0,0.0,1,0.0,P,17250.0,F,0.0,0.0,400.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0,0.0,P,16200.0,O,64000.0,63000.0,424.0,0.0,88.0,0.0,1.0
59.0,0.0,0.0,1,0.0,E,30000.0,P,0.0,0.0,120.0,0.0,0.0,0.0,0.0
59.0,0.0,0.0,1,16000.0,P,27000.0,O,23392.0,8928.0,0.0,0.0,0.0,80.0,0.0
66.0,0.0,0.0,1,0.0,V,18927.0,P,0.0,0.0,0.0,0.0,0.0,20.0,0.0
30.0,0.0,0.0,1,2000.0,B,24000.0,O,9264.0,44000.0,300.0,540.0,0.0,0.0,1.0
63.0,2.0,1.0,1,0.0,M,0.0,U,0.0,0.0,520.0,0.0,0.0,80.0,1.0
65.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
52.0,3.0,0.0,1,0.0,P,42000.0,O,8928.0,62464.0,912.0,0.0,0.0,0.0,0.0
64.0,0.0,0.0,1,0.0,V,21900.0,P,0.0,0.0,0.0,0.0,0.0,120.0,1.0
66.0,0.0,0.0,1,0.0,P,22005.0,F,0.0,0.0,360.0,280.0,0.0,0.0,0.0
60.0,0.0,0.0,1,0.0,T,13860.0,F,0.0,0.0,600.0,0.0,0.0,0.0,0.0
67.0,0.0,0.0,1,0.0,P,16500.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0,0.0,P,18000.0,F,0.0,0.0,280.0,0.0,64.0,0.0,1.0
64.0,0.0,0.0,1,0.0,T,0.0,F,0.0,0.0,400.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,1,0.0,T,9000.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,1,0.0,P,17100.0,P,0.0,0.0,480.0,0.0,160.0,0.0,0.0
57.0,2.0,0.0,1,0.0,P,27000.0,O,34464.0,0.0,496.0,364.0,0.0,0.0,0.0
69.0,0.0,0.0,1,0.0,T,10500.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,2.0,1.0,1,0.0,P,31200.0,U,0.0,0.0,320.0,0.0,0.0,0.0,0.0
55.0,0.0,0.0,1,0.0,B,27000.0,O,34464.0,0.0,0.0,0.0,0.0,0.0,1.0
68.0,0.0,0.0,1,0.0,P,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
59.0,0.0,0.0,1,0.0,E,18928.0,O,15792.0,0.0,0.0,0.0,0.0,0.0,0.0
29.0,0.0,0.0,1,0.0,V,15600.0,O,26464.0,4.0,0.0,0.0,0.0,0.0,1.0
58.0,0.0,0.0,1,0.0,E,30000.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
54.0,0.0,0.0,1,0.0,P,21687.0,O,28928.0,4928.0,980.0,0.0,0.0,200.0,0.0
47.0,3.0,0.0,0,16000.0,V,7200.0,O,31392.0,52928.0,1720.0,680.0,48.0,0.0,1.0
66.0,0.0,0.0,1,0.0,T,4350.0,F,0.0,0.0,0.0,0.0,0.0,0.0,1.0
11.0,0.0,0.0,1,0.0,Z,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
62.0,1.0,0.0,1,536.0,V,40434.0,O,16928.0,4928.0,980.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,1,0.0,T,5745.0,P,0.0,0.0,320.0,0.0,0.0,0.0,0.0
46.0,4.0,0.0,1,0.0,E,30000.0,O,0.0,0.0,0.0,0.0,0.0,0.0,0.0
56.0,2.0,1.0,1,0.0,V,37500.0,U,0.0,0.0,256.0,300.0,0.0,0.0,1.0
55.0,0.0,0.0,1,5799.0,V,26145.0,O,46464.0,10464.0,536.0,1080.0,0.0,0.0,1.0
65.0,0.0,0.0,1,0.0,T,8580.0,F,0.0,0.0,560.0,0.0,0.0,0.0,0.0
35.0,0.0,0.0,1,0.0,P,13500.0,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.0,0.0,0.0,1,0.0,T,7500.0,P,0.0,0.0,480.0,0.0,0.0,0.0,1.0
65.0,0.0,0.0,1,0.0,P,18750.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0
67.0,0.0,0.0,0,0.0,T,0.0,F,0.0,0.0,1200.0,0.0,0.0,0.0,0.0
65.0,0.0,0.0,0,0.0,T,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
65.0,0.0,0.0,1,0.0,P,22257.0,P,0.0,0.0,200.0,0.0,0.0,0.0,0.0
44.0,2.0,0.0,1,0.0,P,45000.0,O,0.0,0.0,1000.0,0.0,0.0,0.0,0.0
63.0,0.0,0.0,0,0.0,V,21156.0,F,0.0,0.0,280.0,0.0,0.0,0.0,0.0
57.0,0.0,0.0,0,0.0,P,21000.0,O,48928.0,46464.0,700.0,0.0,0.0,0.0,0.0
19.0,0.0,0.0,1,0.0,R,0.0,U,0.0,0.0,360.0,0.0,0.0,0.0,1.0
45.0,2.0,0.0,1,0.0,P,39464.0,O,21248.0,928.0,1360.0,336.0,0.0,0.0,0.0
59.0,0.0,0.0,1,0.0,P,28500.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18.0,0.0,0.0,1,0.0,R,9630.0,U,0.0,0.0,432.0,0.0,0.0,0.0,0.0
27.0,0.0,0.0,1,0.0,E,3464.0,O,21248.0,24000.0,640.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,1,0.0,T,6000.0,F,0.0,0.0,416.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,1,0.0,T,0.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0
69.0,0.0,0.0,1,0.0,T,0.0,F,0.0,0.0,520.0,0.0,0.0,0.0,1.0
53.0,2.0,0.0,1,5000.0,E,22500.0,U,0.0,0.0,400.0,392.0,80.0,120.0,0.0
67.0,0.0,0.0,1,0.0,P,10500.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0,0.0,T,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,0,0.0,T,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0
51.0,0.0,0.0,1,0.0,P,57000.0,O,64928.0,2464.0,504.0,0.0,0.0,0.0,0.0
68.0,0.0,0.0,1,0.0,T,0.0,P,0.0,0.0,0.0,0.0,0.0,0.0,1.0
69.0,0.0,0.0,1,0.0,T,0.0,F,0.0,0.0,448.0,0.0,0.0,0.0,1.0
66.0,0.0,0.0,1,0.0,P,27000.0,U,0.0,0.0,700.0,0.0,0.0,1100.0,0.0
58.0,0.0,0.0,1,0.0,V,22620.0,P,0.0,0.0,320.0,316.0,84.0,0.0,0.0
50.0,0.0,0.0,1,0.0,V,47400.0,O,3392.0,3392.0,1400.0,0.0,0.0,0.0,0.0
61.0,0.0,0.0,1,15000.0,P,13500.0,U,0.0,0.0,0.0,0.0,0.0,0.0,0.0
66.0,0.0,0.0,0,0.0,T,882.0,F,0.0,0.0,0.0,0.0,0.0,0.0,0.0
33.0,0.0,0.0,1,5162.0,P,32796.0,U,0.0,0.0,444.0,76.0,412.0,0.0,0.0
47.0,2.0,0.0,1,0.0,E,25200.0,O,52464.0,38464.0,824.0,0.0,160.0,0.0,0.0
99.0,0.0,0.0,0,0.0,Z,0.0,N,0.0,0.0,0.0,0.0,0.0,0.0,0.0
7.0,0.0,0.0,1,0.0,R,12000.0,N,0.0,0.0,0.0,0.0,0.0,0.0,1.0
50.0,2.0,0.0,0,0.0,V,12000.0,F,0.0,0.0,1000.0,0.0,0.0,0.0,1.0
68.0,0.0,0.0,1,0.0,T,6426.0,F,0.0,0.0,360.0,0.0,0.0,0.0,1.0
