id,time,orig_time,first_time,mat_time,balance_time,LTV_time,interest_rate_time,hpi_time,gdp_time,uer_time,REtype_CO_orig_time,REtype_PU_orig_time,REtype_SF_orig_time,investor_orig_time,balance_orig_time,FICO_orig_time,LTV_orig_time,Interest_Rate_orig_time,hpi_orig_time,default_time,payoff_time,status_time
40474,43,27,30,148,179957.4,73.523507904,6.125,156.04,2.6941105489,9.4,0,1,0,0,180000.0,775,51.6,6.125,222.39,0,0,0
32590,54,25,25,139,238884.81,87.316302806,4.0,179.97,1.5073587076,7.3,0,0,0,1,240800.0,711,70.0,0.0,226.29,0,0,0
5873,36,20,22,140,113375.18,101.82038765,9.125,151.48,-3.516567987,7.8,0,0,1,0,117000.0,591,79.9,7.256,199.21,0,0,0
29993,59,25,27,146,167243.05,91.715427965,4.371,187.65,2.4436475652,5.7,0,0,0,0,173500.0,615,78.9,4.371,226.29,0,0,0
35842,53,15,18,135,133655.09,72.366569362,6.275,173.17,0.8929961554,7.6,0,0,1,0,154800.0,726,90.0,6.275,161.27,0,0,0
35539,42,26,28,146,208269.81,118.82490318,6.15,161.0,3.0294986398,9.4,0,0,1,0,190900.0,530,77.9,6.15,225.1,0,0,0
17456,41,17,25,137,373965.37,70.031986584,5.25,161.06,2.6824968062,9.9,0,0,1,0,413500.0,759,69.5,5.25,179.45,0,0,0
19592,31,17,19,137,137473.49,52.504024487,5.5,200.67,1.8506891663,4.7,0,0,1,1,144000.0,715,61.5,5.5,179.45,0,0,0
7389,34,26,27,186,729226.74,108.89603695,6.344,173.35,-0.314447747,5.8,0,1,0,0,680000.0,713,78.2,1.5,225.1,0,0,0
43085,56,26,32,150,88117.45,81.001533103,2.0,181.43,1.7170529058,6.6,0,0,1,0,110000.0,555,81.5,0.0,225.1,0,0,0
15768,20,14,18,135,372000.0,62.555092616,5.375,199.21,3.5563345819,5.3,0,1,0,0,372000.0,776,80.0,5.375,155.77,0,0,0
46229,23,13,21,134,68666.63,46.322358213,9.75,221.91,2.9871094449,5.0,0,0,1,0,70000.0,515,70.0,0.0,149.7,0,0,0
31336,32,26,28,146,78033.89,96.302959244,8.175,186.12,1.1041627602,5.0,1,0,0,0,78400.0,664,80.0,8.175,225.1,0,0,0
37543,29,15,17,135,125588.19,64.259120874,6.75,217.37,1.6929686703,4.5,0,0,0,1,130500.0,676,90.0,6.75,161.27,0,0,0
30089,59,25,27,146,50983.14,72.330996383,4.5,187.65,2.4436475652,5.7,0,0,1,0,76500.0,563,90.0,4.5,226.29,0,0,0
32211,36,22,32,182,556819.07,122.6228332,5.875,151.48,-3.516567987,7.8,0,0,0,0,514000.0,669,79.1,1.0,216.77,0,0,0
13309,42,18,18,127,61620.97,84.162042402,8.25,161.0,3.0294986398,9.4,0,0,1,1,68000.0,695,80.0,8.25,186.91,0,0,0
42974,30,27,30,148,144273.51,71.81145127,9.25,212.73,2.2742178006,4.7,0,0,1,0,144500.0,555,68.8,9.25,222.39,0,0,0
49582,54,24,52,144,479492.96,98.534833675,8.0,179.97,1.5073587076,7.3,0,0,1,0,484000.0,688,80.0,8.0,223.75,0,0,0
22206,26,13,16,133,112693.93,45.109203112,7.125,225.1,2.1513648831,4.7,0,1,0,1,116300.0,783,70.0,7.125,149.7,0,0,0
13079,31,24,26,144,106584.95,88.03243417,7.875,200.67,1.8506891663,4.7,0,0,1,1,108000.0,683,80.0,7.875,223.75,0,0,0
11939,19,-18,18,42,14084.96,12.655526165,11.65,191.42,3.0694826904,5.5,0,0,1,0,23500.0,550,52.2,11.65,77.43,0,0,0
37356,26,23,26,143,178305.67,76.412777228,7.0,225.1,2.1513648831,4.7,0,0,1,0,179200.0,654,77.9,7.0,221.91,0,0,0
20061,28,26,26,143,105900.0,81.977511722,7.5,219.67,1.2291722496,4.6,0,0,1,0,105900.0,651,80.0,7.5,225.1,0,0,0
3736,33,24,27,145,127492.26,97.545339441,7.875,180.52,0.8368586627,5.0,0,1,0,0,129600.0,753,80.0,7.875,223.75,0,0,0
7931,6,3,6,123,60954.91,69.113028706,9.875,122.89,0.4937148546,4.6,1,0,0,0,61125.0,632,75.0,9.875,113.56,0,0,0
19924,17,9,17,129,76309.64,44.814873689,7.75,179.45,4.1266843515,5.6,0,0,1,0,77600.0,543,61.6,0.0,132.76,0,0,0
3633,57,24,26,144,186937.77,55.859142678,2.0,187.2,2.5560517331,6.2,0,0,1,0,210000.0,604,52.5,0.0,223.75,0,0,0
20090,41,25,25,144,518975.06,75.56772045,6.0,161.06,2.6824968062,9.9,0,1,0,0,550000.0,703,57.0,6.0,226.29,0,0,0
47674,58,18,52,98,84816.51,69.841595342,2.8,188.37,2.8685938252,6.2,0,1,0,0,108450.0,563,90.0,2.8,186.91,0,0,0
30824,29,22,25,143,589739.12,78.519530107,6.25,217.37,1.6929686703,4.5,0,1,0,0,599200.0,712,80.0,6.25,216.77,0,0,0
10048,33,18,21,138,434431.53,82.533839319,8.0,180.52,0.8368586627,5.0,0,0,0,0,436000.0,661,80.0,5.0,186.91,0,0,0
8988,14,9,11,130,157468.11,80.363634099,8.15,155.77,3.1649317035,6.2,0,0,1,0,158650.0,628,95.0,0.0,132.76,0,0,0
15293,34,24,27,145,820676.92,85.359022926,6.25,173.35,-0.314447747,5.8,0,1,0,0,930729.0,747,75.0,6.25,223.75,0,0,0
44869,37,25,28,146,600000.0,82.783625693,6.875,153.35,-4.146710947,9.0,0,0,0,1,600000.0,714,56.1,6.875,226.29,0,0,0
48962,49,26,28,146,98803.11,119.61931533,10.25,154.94,2.4566338212,8.2,0,0,1,0,96000.0,547,80.0,10.25,225.1,0,0,0
45827,21,15,21,136,177787.81,69.351678291,9.4,208.86,3.3469293746,5.2,0,0,1,0,178150.0,583,90.0,9.4,161.27,0,0,0
32211,39,22,32,182,545442.72,115.04428132,4.5,158.16,-0.241080652,10.0,0,0,0,0,514000.0,669,79.1,1.0,216.77,0,0,0
10900,37,29,31,149,348384.0,105.06937971,8.875,153.35,-4.146710947,9.0,0,0,0,1,352500.0,726,75.0,8.875,217.37,0,0,0
1182,41,18,21,79,38249.34,70.488665177,8.3,161.06,2.6824968062,9.9,0,0,1,0,50000.0,686,79.4,8.3,186.91,0,0,0
37791,48,22,24,142,441726.16,90.230916992,4.625,146.45,2.7159028846,8.3,0,0,1,0,471000.0,758,65.0,4.625,216.77,0,0,0
35647,29,21,24,141,44805.9,89.691159026,7.25,217.37,1.6929686703,4.5,0,0,1,0,45600.0,631,95.0,7.25,208.86,0,0,0
16821,34,24,24,142,405000.0,96.805595616,5.5,173.35,-0.314447747,5.8,0,0,1,0,405000.0,690,75.0,5.5,223.75,0,0,0
33030,32,26,28,147,407399.35,108.29075615,7.0,186.12,1.1041627602,5.0,0,0,0,0,409500.0,545,90.0,7.0,225.1,0,0,0
32005,25,25,25,117,85735.94,79.754362791,6.25,226.29,2.8991367167,4.7,1,0,0,0,86000.0,758,80.0,3.25,226.29,0,0,0
27939,54,26,36,147,153006.69,100.03738144,6.625,179.97,1.5073587076,7.3,0,0,1,0,153043.0,776,80.0,6.625,225.1,0,0,0
32920,31,26,30,146,199299.0,89.424836597,8.15,200.67,1.8506891663,4.7,0,0,1,0,200000.0,645,80.0,8.15,225.1,0,0,0
8197,3,3,3,120,87005.83,84.471679612,8.5,113.56,2.8478963057,3.9,0,0,1,0,87550.0,677,85.0,8.5,113.56,0,0,0
13069,27,21,25,141,175044.92,74.742537249,7.875,222.39,2.3617217155,4.4,1,0,0,1,172000.0,659,78.2,3.0,208.86,0,0,0
15278,39,23,23,141,130239.51,108.1952029,5.5,158.16,-0.241080652,10.0,0,0,1,0,139000.0,701,82.3,5.5,221.91,0,0,0
37988,36,27,30,147,344345.0,117.44916821,7.375,151.48,-3.516567987,7.8,1,0,0,0,344345.0,686,80.0,7.375,222.39,0,0,0
48968,39,26,28,146,217438.51,115.90549891,6.5,158.16,-0.241080652,10.0,0,0,0,0,213600.0,666,80.0,0.0,225.1,0,0,0
37639,46,15,17,75,88515.64,47.778759341,5.625,155.61,1.1759090317,9.0,0,0,1,1,153600.0,662,80.0,5.625,161.27,0,0,0
22229,53,-2,26,58,7103.63,7.3084746329,10.29,173.17,0.8929961554,7.6,0,0,0,0,41250.0,583,75.0,10.29,97.99,0,0,0
17100,30,25,27,146,463544.0,87.272845973,7.875,212.73,2.2742178006,4.7,0,0,1,0,452000.0,751,80.0,0.0,226.29,0,0,0
5575,51,15,22,135,85154.77,84.066343601,8.785,158.6,1.2690442628,7.8,0,0,0,0,92700.0,563,90.0,0.0,161.27,0,0,0
15804,36,19,21,139,102253.51,97.160838507,5.75,151.48,-3.516567987,7.8,0,1,0,1,106392.0,780,80.0,5.75,191.42,0,0,0
38150,23,17,20,138,631371.46,54.598283688,5.5,221.91,2.9871094449,5.0,0,0,1,0,641500.0,761,68.6,5.5,179.45,0,0,0
27135,34,26,28,146,290968.62,103.51539385,7.15,173.35,-0.314447747,5.8,0,0,1,0,292000.0,633,80.0,7.15,225.1,0,0,0
34174,31,27,30,147,513200.0,88.658992376,6.875,200.67,1.8506891663,4.7,0,0,0,0,513200.0,772,80.0,6.875,222.39,0,0,0
21169,40,23,25,143,706000.0,92.054081045,6.0,156.21,1.5859655122,9.8,0,0,0,0,706000.0,797,64.8,6.0,221.91,0,0,0
33277,32,23,26,143,219995.55,95.381694118,7.375,186.12,1.1041627602,5.0,0,1,0,1,220000.0,676,80.0,7.375,221.91,0,0,0
2697,37,20,23,140,112909.59,99.506931976,7.75,153.35,-4.146710947,9.0,0,1,0,0,117922.0,602,80.0,6.0,199.21,0,0,0
22231,46,26,26,117,50826.43,90.718809904,7.55,155.61,1.1759090317,9.0,0,0,1,0,62000.0,625,76.5,7.55,225.1,0,0,0
22727,24,21,23,142,396189.43,60.177913491,5.563,223.75,3.1211950891,4.7,0,1,0,0,397000.0,732,64.6,1.0,208.86,0,0,0
13454,32,23,23,142,186400.0,95.383623469,6.875,186.12,1.1041627602,5.0,0,0,1,0,186400.0,711,80.0,6.875,221.91,0,0,0
37665,35,13,15,73,133061.72,47.265620439,5.0,162.09,-2.805844087,6.5,0,0,0,0,182000.0,741,70.0,5.0,149.7,0,0,0
38838,36,27,28,147,205412.9,122.66974925,5.829,151.48,-3.516567987,7.8,0,0,1,0,192000.0,770,78.1,1.2,222.39,0,0,0
46858,29,27,29,147,107921.53,81.788072758,8.6,217.37,1.6929686703,4.5,0,0,1,0,108000.0,655,80.0,0.0,222.39,0,0,0
15318,54,27,27,145,455420.53,93.794309854,3.0,179.97,1.5073587076,7.3,0,0,1,0,480000.0,654,80.0,3.0,222.39,0,0,0
30558,60,28,31,149,777586.8,83.68750284,2.125,189.82,2.8363581757,5.7,0,0,1,0,800000.0,727,74.4,2.125,219.67,0,0,0
42727,21,18,20,138,390719.95,71.358673865,8.2,208.86,3.3469293746,5.2,0,0,1,0,392000.0,509,80.0,8.2,186.91,0,0,0
2174,24,20,22,140,109696.3,70.771921053,7.25,223.75,3.1211950891,4.7,0,0,1,0,110400.0,581,80.0,7.25,199.21,0,0,0
31580,36,26,26,143,257034.31,106.05569513,5.0,151.48,-3.516567987,7.8,0,0,1,0,248500.0,528,69.0,8.475,225.1,0,0,0
35634,31,21,24,141,278859.12,96.746758033,7.625,200.67,1.8506891663,4.7,0,0,0,0,285000.0,663,95.0,7.625,208.86,0,0,0
16581,27,19,20,139,527001.98,67.201742026,5.5,222.39,2.3617217155,4.4,0,0,1,0,540000.0,716,80.0,5.5,191.42,0,0,0
28703,28,23,25,143,81998.25,80.814044381,6.625,219.67,1.2291722496,4.6,0,0,1,0,82000.0,788,80.0,6.625,221.91,0,0,0
33779,21,19,20,139,756000.0,73.319927224,5.625,208.86,3.3469293746,5.2,0,0,1,0,756000.0,706,80.0,5.625,191.42,0,0,0
27612,29,27,27,145,78000.0,81.438303354,7.65,217.37,1.6929686703,4.5,0,0,0,0,78000.0,649,79.6,7.65,222.39,0,0,0
14898,39,23,23,142,171500.0,98.215098634,5.5,158.16,-0.241080652,10.0,1,0,0,0,171500.0,736,70.0,5.5,221.91,0,0,0
45712,34,26,28,144,484994.22,72.457053989,6.75,173.35,-0.314447747,5.8,0,0,1,0,485000.0,639,55.8,6.75,225.1,0,0,0
28630,45,27,29,147,250929.75,114.42672014,6.875,154.87,1.6391549258,9.1,0,0,1,0,251920.0,695,80.0,6.875,222.39,0,0,0
16502,33,18,19,138,480000.0,82.831819189,5.375,180.52,0.8368586627,5.0,0,0,1,0,480000.0,675,80.0,5.375,186.91,0,0,0
43077,32,28,32,149,151872.91,105.44089879,7.95,186.12,1.1041627602,5.0,0,0,1,0,153000.0,669,90.0,7.95,219.67,0,0,0
46148,45,24,24,142,92415.84,95.370514441,7.95,154.87,1.6391549258,9.1,0,0,1,0,98000.0,612,70.0,7.95,223.75,0,0,0
22037,40,29,31,149,122400.0,111.32193842,6.625,156.21,1.5859655122,9.8,0,0,0,1,122400.0,790,80.0,6.625,217.37,0,0,0
893,37,26,28,146,361782.74,96.594611131,7.6,153.35,-4.146710947,9.0,0,0,1,0,370000.0,519,67.3,7.6,225.1,0,0,0
44932,33,26,29,146,115428.43,92.265291981,7.75,180.52,0.8368586627,5.0,0,0,0,1,117000.0,714,75.0,7.75,225.1,0,0,0
33923,27,21,24,142,198400.0,75.13287468,5.625,222.39,2.3617217155,4.4,0,0,1,0,198400.0,753,80.0,5.625,208.86,0,0,0
33111,55,25,27,145,326671.4,89.288262706,7.0,180.07,2.4222748689,7.2,0,0,1,0,360000.0,770,78.3,7.0,226.29,0,0,0
9727,44,20,23,141,128716.23,114.0355231,3.125,150.91,1.8755149375,9.2,1,0,0,0,134100.0,677,90.0,6.125,199.21,0,0,0
25823,28,25,27,145,210457.62,77.998864939,7.25,219.67,1.2291722496,4.6,0,0,1,0,211800.0,637,76.2,7.25,226.29,0,0,0
24503,21,17,19,138,143197.01,68.733602644,6.625,208.86,3.3469293746,5.2,0,1,0,0,143200.0,607,80.0,0.0,179.45,0,0,0
12156,33,23,24,143,53115.68,88.23534226,6.5,180.52,0.8368586627,5.0,0,0,0,1,59200.0,793,80.0,6.5,221.91,0,0,0
44300,54,17,20,138,60363.07,71.653165154,8.25,179.97,1.5073587076,7.3,0,0,0,1,67200.0,657,80.0,8.25,179.45,0,0,0
14184,37,26,26,144,136806.6,121.26582673,4.99,153.35,-4.146710947,9.0,0,0,1,0,132480.0,790,80.0,7.125,225.1,0,0,0
7053,34,26,29,147,184890.63,129.77613113,8.125,173.35,-0.314447747,5.8,0,0,1,0,185000.0,806,100.0,8.125,225.1,0,0,0
21262,52,24,28,144,538560.12,110.39555682,7.25,161.13,1.0810494182,8.0,0,1,0,1,541950.0,735,80.0,7.25,223.75,0,0,0
30522,34,28,30,148,487000.0,101.16866758,5.75,173.35,-0.314447747,5.8,0,0,1,0,488000.0,737,80.0,5.75,219.67,0,0,0
21365,32,27,27,145,355875.28,94.494714902,8.25,186.12,1.1041627602,5.0,0,1,0,1,360000.0,692,80.0,8.25,222.39,0,0,0
23766,59,14,18,135,32901.06,64.111441566,7.5,187.65,2.4436475652,5.7,0,0,0,0,42600.0,693,100.0,7.5,155.77,0,0,0
31799,27,26,26,143,458514.9,100.43829724,7.45,222.39,2.3617217155,4.4,0,1,0,0,462077.0,720,100.0,2.0,225.1,0,0,0
35604,30,20,24,140,35278.75,73.414707088,10.5,212.73,2.2742178006,4.7,0,0,1,0,36000.0,583,80.0,7.525,199.21,0,0,0
11954,35,-10,18,111,147406.06,36.185594917,9.875,162.09,-2.805844087,6.5,0,0,1,0,164000.0,563,80.0,9.25,81.57,0,0,0
14171,28,26,26,144,273787.42,81.320331277,7.25,219.67,1.2291722496,4.6,0,0,1,0,276000.0,741,80.0,7.25,225.1,0,0,0
34995,30,26,29,146,179973.53,94.745661536,8.35,212.73,2.2742178006,4.7,1,0,0,1,180900.0,705,90.0,8.35,225.1,0,0,0
17923,25,24,24,125,90805.18,72.430978104,7.0,226.29,2.8991367167,4.7,0,0,1,0,94582.0,595,76.3,7.0,223.75,0,0,0
12823,45,-3,20,117,43667.38,42.642585753,7.75,154.87,1.6391549258,9.1,0,0,0,0,51060.24,585,81.2,7.75,95.1,0,0,0
12589,20,2,20,84,61567.27,46.292517358,8.99,199.21,3.5563345819,5.3,0,0,1,0,62933.0,512,85.0,8.99,110.9,0,0,0
19664,51,22,22,140,72951.99,78.551015405,6.25,158.6,1.2690442628,7.8,0,0,1,0,82000.0,727,64.6,6.25,216.77,0,0,0
21704,34,27,29,187,236672.3,105.35707395,7.75,173.35,-0.314447747,5.8,1,0,0,1,230550.0,706,80.0,8.875,222.39,0,0,0
18062,20,-4,1,56,33390.89,30.307061068,10.7,199.21,3.5563345819,5.3,0,0,1,0,42925.0,620,85.0,10.7,91.31,0,0,0
31210,38,29,32,149,654921.8,89.611569482,6.0,158.77,-3.339549297,9.5,0,1,0,0,677400.0,765,67.7,6.0,217.37,0,0,0
33683,56,20,22,141,134118.2,83.641706842,3.0,181.43,1.7170529058,6.6,0,0,0,0,140850.0,674,80.0,6.0,199.21,0,0,0
42310,35,24,27,145,68508.97,94.570189632,7.82,162.09,-2.805844087,6.5,0,0,1,1,70000.0,724,70.0,7.82,223.75,0,0,0
37576,51,11,14,132,89040.86,65.428180363,6.5,158.6,1.2690442628,7.8,0,0,0,0,115900.0,735,95.0,6.5,142.18,0,0,0
37466,40,17,19,137,43700.65,96.542642824,7.0,156.21,1.5859655122,9.8,0,0,1,1,46800.0,791,90.0,7.0,179.45,0,0,0
9583,26,19,22,139,72347.77,46.250762669,4.625,225.1,2.1513648831,4.7,0,0,1,1,85000.0,777,63.9,4.625,191.42,0,0,0
17373,48,28,30,148,425364.59,128.94969852,7.375,146.45,2.7159028846,8.3,0,0,1,0,380000.0,663,76.8,0.0,219.67,0,0,0
22268,57,26,26,121,62867.4,69.950908174,10.59,187.2,2.5560517331,6.2,0,0,1,1,75000.0,619,69.4,10.59,225.1,0,0,0
1331,24,20,23,141,157764.81,70.583819208,6.46,223.75,3.1211950891,4.7,0,0,1,0,159200.0,610,80.0,0.0,199.21,0,0,0
11373,37,23,25,143,60899.99,101.29571209,6.875,153.35,-4.146710947,9.0,0,0,1,1,60900.0,719,70.0,6.875,221.91,0,0,0
42862,48,27,30,147,132449.09,154.71467356,7.125,146.45,2.7159028846,8.3,0,0,1,0,117000.0,574,90.0,7.125,222.39,0,0,0
24358,37,17,20,77,61450.48,84.620989186,7.125,153.35,-4.146710947,9.0,0,0,1,0,77500.0,654,91.2,7.125,179.45,0,0,0
10952,50,31,33,151,269810.04,86.240298826,11.0,158.94,2.3664098989,8.2,0,0,0,1,276500.0,699,70.0,11.0,200.67,0,0,0
13253,28,13,18,74,135276.24,40.081571226,5.25,219.67,1.2291722496,4.6,0,0,1,1,161000.0,716,70.0,5.25,149.7,0,0,0
24570,25,18,20,139,136000.0,82.597551814,7.875,226.29,2.8991367167,4.7,0,0,1,0,136000.0,649,100.0,0.0,186.91,0,0,0
3222,41,22,25,143,284060.97,95.579126516,6.0,161.06,2.6824968062,9.9,0,0,1,0,320000.0,595,80.0,6.0,216.77,0,0,0
28267,32,28,30,148,525700.0,94.420803783,6.25,186.12,1.1041627602,5.0,0,1,0,0,525700.0,685,80.0,6.25,219.67,0,0,0
16948,24,19,21,139,281250.0,64.163128492,6.125,223.75,3.1211950891,4.7,0,0,0,1,281250.0,742,75.0,6.125,191.42,0,0,0
36733,51,10,13,131,70169.2,46.090938501,6.875,158.6,1.2690442628,7.8,1,0,0,1,81700.0,783,61.4,6.875,138.62,0,0,0
22480,33,13,28,113,116035.26,68.747003721,6.25,180.52,0.8368586627,5.0,0,0,1,0,127512.0,632,91.1,6.25,149.7,0,0,0
42447,59,27,30,200,79087.16,25.332085341,2.0,187.65,2.4436475652,5.7,0,0,1,0,296000.0,729,80.0,7.625,222.39,0,0,0
4194,43,25,28,146,23192.33,141.31779278,11.75,156.04,2.6941105489,9.4,0,0,0,0,23800.0,608,100.0,11.75,226.29,0,0,0
9919,29,25,27,85,70655.06,80.82907974,6.875,217.37,1.6929686703,4.5,0,0,1,1,72800.0,767,80.0,6.875,226.29,0,0,0
41448,24,10,20,130,91823.19,48.621613323,11.5,223.75,3.1211950891,4.7,0,0,1,0,93600.0,508,80.0,10.125,138.62,0,0,0
13640,27,20,20,139,147223.04,70.14776083,5.75,222.39,2.3617217155,4.4,0,0,1,1,150400.0,770,80.0,5.75,199.21,0,0,0
46399,32,26,29,146,257486.44,69.229517429,8.075,186.12,1.1041627602,5.0,0,0,1,0,260000.0,590,57.8,8.075,225.1,0,0,0
5938,27,21,23,142,182766.21,74.66966151,7.42,222.39,2.3617217155,4.4,0,1,0,0,183900.0,589,80.0,7.42,208.86,0,0,0
13674,56,23,23,141,80889.69,82.105811337,2.625,181.43,1.7170529058,6.6,0,0,1,0,96400.0,718,80.0,6.75,221.91,0,0,0
16831,25,24,24,142,384000.0,79.102037209,5.125,226.29,2.8991367167,4.7,0,1,0,0,384000.0,732,80.0,5.125,223.75,0,0,0
33752,37,26,28,146,443846.94,85.688489598,5.5,153.35,-4.146710947,9.0,0,0,0,0,460000.0,800,60.5,5.5,225.1,0,0,0
9595,50,20,22,140,86661.32,102.47014749,6.25,158.94,2.3664098989,8.2,0,0,1,0,95400.0,672,90.0,6.5,199.21,0,0,0
18807,34,19,19,137,541049.28,49.770895076,5.625,173.35,-0.314447747,5.8,0,0,1,0,605000.0,782,50.4,5.625,191.42,0,0,0
31489,56,21,24,141,63986.77,98.214384113,8.15,181.43,1.7170529058,6.6,0,0,0,0,75000.0,706,100.0,8.15,208.86,0,0,0
21377,54,25,28,145,57867.29,110.52296947,7.375,179.97,1.5073587076,7.3,0,0,0,1,59250.0,777,90.0,7.375,226.29,0,0,0
43156,33,28,30,148,167835.93,102.88921493,9.34,180.52,0.8368586627,5.0,0,0,1,0,168725.0,525,85.0,9.34,219.67,0,0,0
27192,23,22,22,140,260000.0,78.14699653,6.675,221.91,2.9871094449,5.0,0,0,0,0,260000.0,684,80.0,6.675,216.77,0,0,0
16278,19,18,18,134,355250.27,77.084512202,5.125,191.42,3.0694826904,5.5,0,0,1,0,360000.0,757,80.0,5.125,186.91,0,0,0
40495,9,-4,2,116,216126.16,53.851037746,10.25,132.76,1.4271840044,5.9,0,0,0,0,220000.0,720,79.7,10.25,91.31,0,0,0
35065,27,23,25,143,83655.97,79.500389931,8.775,222.39,2.3617217155,4.4,0,0,1,0,84000.0,533,80.0,8.775,221.91,0,0,0
46238,32,30,30,147,171586.39,109.00539145,9.05,186.12,1.1041627602,5.0,0,0,0,0,172000.0,643,95.6,9.05,212.73,0,0,0
26816,27,20,25,140,84123.12,79.404486187,6.5,222.39,2.3617217155,4.4,0,0,1,0,85410.0,639,90.0,6.5,199.21,0,0,0
3065,43,22,24,142,629067.33,125.04094035,5.272,156.04,2.6941105489,9.4,0,0,1,0,629000.0,613,90.0,6.35,216.77,0,0,0
16536,24,18,19,138,623020.81,53.378630957,5.5,223.75,3.1211950891,4.7,0,1,0,0,780000.0,777,80.0,5.5,186.91,0,0,0
15417,23,19,21,139,356709.23,68.377350985,6.0,221.91,2.9871094449,5.0,0,0,1,0,360000.0,719,80.0,6.0,191.42,0,0,0
23351,24,24,24,140,267705.91,74.362752778,5.75,223.75,3.1211950891,4.7,0,0,0,0,270000.0,677,75.0,5.75,223.75,0,0,0
26752,41,26,28,146,85291.09,121.63691284,8.05,161.06,2.6824968062,9.9,0,0,1,0,88200.0,630,90.0,8.05,225.1,0,0,0
19648,37,22,22,139,151897.54,104.69113748,6.125,153.35,-4.146710947,9.0,0,0,1,0,161000.0,651,78.5,6.125,216.77,0,0,0
42511,24,21,23,141,80768.06,93.077961303,9.74,223.75,3.1211950891,4.7,0,0,1,0,81000.0,600,100.0,9.74,208.86,0,0,0
20295,44,26,31,147,172318.91,142.40105554,7.125,150.91,1.8755149375,9.2,0,0,1,1,180500.0,696,100.0,7.125,225.1,0,0,0
33933,25,16,21,136,909677.33,51.905795401,5.375,226.29,2.8991367167,4.7,0,0,1,0,935000.0,771,71.9,5.375,167.91,0,0,0
38334,39,26,29,146,139689.74,111.12164939,6.25,158.16,-0.241080652,10.0,0,0,0,0,141700.0,695,79.2,6.25,225.1,0,0,0
43265,26,20,23,140,215565.99,69.371836142,6.24,225.1,2.1513648831,4.7,0,0,1,0,220000.0,619,80.0,6.24,199.21,0,0,0
1461,59,17,20,137,114325.89,52.061921156,2.25,187.65,2.4436475652,5.7,0,0,1,0,199500.0,626,95.0,2.25,179.45,0,0,0
38937,33,27,29,147,716877.46,92.122821004,6.625,180.52,0.8368586627,5.0,0,0,1,0,719000.0,696,75.0,6.625,222.39,0,0,0
9104,14,10,12,130,109118.92,79.594361435,8.0,155.77,3.1649317035,6.2,0,0,1,0,109800.0,556,90.0,0.0,138.62,0,0,0
39378,33,10,19,70,260628.12,30.816156005,6.25,180.52,0.8368586627,5.0,0,0,1,0,352000.0,762,54.2,6.25,138.62,0,0,0
12716,53,7,20,107,27138.18,50.943238627,8.499,173.17,0.8929961554,7.6,0,0,0,0,35030.0,678,92.1,8.499,123.64,0,0,0
40957,22,17,21,138,165119.98,78.109860777,8.375,216.77,3.2787956953,5.0,0,0,0,0,166250.0,638,95.0,8.375,179.45,0,0,0
12888,42,11,20,91,63430.52,68.339333087,7.74,161.0,3.0294986398,9.4,0,0,1,0,80000.0,626,97.6,7.74,142.18,0,0,0
22485,28,15,28,76,300418.05,56.551515996,5.95,219.67,1.2291722496,4.6,0,0,1,0,312000.0,715,80.0,5.95,161.27,0,0,0
18173,41,24,28,144,100355.68,100.37069708,8.5,161.06,2.6824968062,9.9,0,0,0,1,106955.0,683,77.0,8.5,223.75,0,0,0
3890,27,24,27,145,134008.63,80.254847668,7.65,222.39,2.3617217155,4.4,0,0,1,0,134400.0,628,80.0,7.65,223.75,0,0,0
48488,29,26,29,147,192486.62,95.844479529,9.2,217.37,1.6929686703,4.5,0,0,1,0,193000.0,601,92.8,0.0,225.1,0,0,0
40528,44,18,21,78,36175.14,54.661880652,8.1,150.91,1.8755149375,9.2,0,0,1,0,50000.0,592,61.0,8.1,186.91,0,0,0
42308,31,24,27,145,450726.56,88.636109421,7.02,200.67,1.8506891663,4.7,0,0,1,0,453600.0,712,80.0,0.0,223.75,0,0,0
42926,33,27,30,147,180000.0,98.555284733,6.825,180.52,0.8368586627,5.0,0,0,1,0,180000.0,643,80.0,6.825,222.39,0,0,0
32642,55,25,25,140,134487.96,102.40636223,3.875,180.07,2.4222748689,7.2,0,0,1,0,135000.0,632,81.8,0.0,226.29,0,0,0
48779,58,25,28,145,68087.86,94.016495046,8.8,188.37,2.8685938252,6.2,0,0,1,0,73950.0,639,85.0,0.0,226.29,0,0,0
16914,28,19,19,137,264846.06,66.894588002,4.875,219.67,1.2291722496,4.6,0,0,1,0,276000.0,730,80.0,4.875,191.42,0,0,0
20231,54,26,31,146,121051.29,97.681675903,7.25,179.97,1.5073587076,7.3,0,0,1,0,131750.0,694,85.0,7.25,225.1,0,0,0
516,23,19,22,140,89748.12,81.491477723,7.25,221.91,2.9871094449,5.0,0,0,0,0,90250.0,715,95.0,0.0,191.42,0,0,0
24839,46,26,28,146,161530.98,103.39162974,7.8,155.61,1.1759090317,9.0,0,0,0,1,169500.0,664,75.0,7.8,225.1,0,0,0
16689,19,19,19,134,426921.97,78.334306422,3.5,191.42,3.0694826904,5.5,0,0,1,0,436000.0,763,80.0,3.5,191.42,0,0,0
30559,36,28,31,149,885000.0,114.07913036,6.5,151.48,-3.516567987,7.8,0,0,1,0,900000.0,805,80.0,6.5,219.67,0,0,0
